1;499;154
1;507;382
2;1;373
2;513;175
2;3;332
2;4;348
2;517;124
2;518;195
2;519;20
2;8;336
2;5;108
2;516;492
2;520;340
2;12;6
2;15;10
2;528;267
2;527;120
2;530;434
2;531;99
2;534;397
2;536;135
2;539;191
2;28;445
2;544;342
2;34;174
2;35;238
2;549;243
2;39;218
2;42;254
2;554;407
2;52;452
2;55;252
2;56;217
2;58;187
2;571;47
2;61;177
2;62;459
2;64;33
2;577;302
2;66;113
2;579;367
2;65;102
2;584;357
2;585;492
2;586;464
2;74;136
2;76;120
2;589;150
2;588;4
2;79;54
2;592;199
2;593;101
2;82;442
2;597;106
2;598;209
2;87;162
2;599;223
2;601;115
2;602;262
2;603;174
2;85;312
2;93;51
2;95;271
2;607;406
2;96;242
2;611;221
2;100;124
2;612;342
2;614;128
2;615;484
2;616;33
2;104;255
2;107;319
2;108;326
2;619;183
2;111;191
2;624;437
2;112;33
2;114;375
2;627;100
2;628;20
2;116;281
2;118;341
2;631;150
2;623;71
2;121;217
2;124;229
2;636;260
2;638;268
2;126;173
2;128;148
2;129;206
2;131;22
2;645;235
2;646;396
2;134;215
2;651;161
2;652;51
2;141;398
2;142;229
2;655;255
2;657;497
2;658;169
2;659;445
2;660;366
2;146;188
2;149;330
2;664;25
2;154;319
2;670;63
2;159;33
2;160;450
2;161;375
2;677;92
2;680;175
2;169;148
2;170;404
2;168;250
2;172;288
2;174;218
2;175;168
2;179;206
2;694;137
2;695;156
2;696;155
2;184;35
2;698;175
2;704;366
2;197;187
2;199;443
2;711;220
2;201;492
2;200;199
2;204;16
2;206;463
2;720;12
2;722;256
2;211;361
2;212;75
2;220;382
2;227;465
2;740;93
2;230;296
2;744;154
2;233;222
2;746;184
2;753;105
2;243;147
2;756;35
2;761;289
2;251;92
2;764;248
2;253;248
2;254;301
2;766;189
2;256;183
2;258;14
2;770;402
2;260;124
2;778;16
2;267;303
2;782;166
2;270;467
2;272;341
2;784;295
2;277;76
2;789;423
2;281;171
2;282;22
2;284;82
2;285;148
2;802;66
2;292;337
2;805;290
2;293;96
2;295;473
2;296;424
2;808;464
2;806;267
2;299;320
2;812;108
2;301;373
2;814;48
2;305;248
2;308;352
2;310;55
2;313;37
2;826;71
2;318;366
2;831;389
2;320;223
2;321;369
2;322;458
2;323;8
2;833;348
2;319;362
2;326;340
2;330;115
2;331;126
2;332;470
2;333;62
2;844;393
2;848;311
2;337;312
2;338;404
2;339;242
2;849;84
2;853;250
2;346;59
2;347;166
2;860;471
2;351;245
2;354;196
2;355;178
2;356;128
2;868;241
2;870;246
2;361;371
2;366;456
2;373;246
2;374;366
2;375;403
2;887;159
2;377;433
2;890;392
2;379;270
2;382;204
2;383;103
2;386;177
2;898;365
2;388;429
2;900;113
2;390;141
2;391;32
2;904;11
2;393;240
2;398;396
2;911;457
2;401;61
2;402;383
2;913;369
2;917;412
2;406;52
2;409;290
2;922;52
2;412;460
2;413;340
2;924;294
2;420;20
2;421;290
2;424;131
2;428;466
2;429;170
2;433;401
2;947;125
2;949;27
2;439;158
2;444;203
2;445;349
2;448;90
2;450;233
2;964;465
2;965;256
2;454;416
2;967;175
2;971;143
2;460;490
2;462;114
2;976;379
2;977;479
2;978;75
2;467;70
2;980;328
2;473;407
2;474;14
2;989;449
2;479;245
2;484;142
2;997;274
2;999;313
2;491;179
2;492;321
2;494;475
2;506;365
2;507;28
3;512;254
3;4;199
3;8;422
3;522;18
3;12;475
3;13;411
3;15;48
3;530;402
3;28;376
3;543;109
3;544;312
3;547;246
3;548;174
3;549;459
3;43;306
3;555;239
3;556;140
3;56;363
3;61;83
3;68;389
3;71;330
3;76;121
3;79;320
3;592;311
3;597;486
3;598;471
3;85;58
3;95;492
3;96;24
3;611;76
3;102;438
3;104;480
3;619;405
3;108;450
3;627;393
3;635;329
3;124;288
3;125;57
3;637;95
3;127;236
3;128;399
3;129;2
3;642;354
3;138;6
3;141;27
3;655;332
3;658;213
3;659;348
3;660;234
3;662;51
3;151;241
3;664;492
3;665;311
3;666;399
3;161;481
3;164;176
3;679;423
3;682;61
3;174;216
3;175;85
3;686;194
3;694;10
3;697;191
3;698;45
3;187;347
3;189;255
3;703;154
3;192;38
3;198;214
3;711;233
3;214;353
3;223;187
3;227;60
3;228;400
3;230;99
3;742;78
3;235;467
3;240;52
3;243;306
3;756;9
3;253;76
3;766;289
3;255;415
3;256;434
3;260;282
3;779;238
3;272;4
3;275;343
3;277;67
3;789;251
3;796;340
3;801;364
3;296;331
3;812;62
3;302;446
3;303;63
3;819;499
3;826;220
3;315;237
3;317;182
3;318;40
3;323;425
3;836;93
3;841;228
3;331;270
3;332;82
3;336;304
3;849;45
3;341;271
3;347;124
3;863;165
3;353;181
3;357;238
3;358;338
3;873;396
3;366;164
3;373;384
3;885;397
3;381;232
3;894;486
3;387;234
3;390;229
3;391;337
3;393;69
3;396;66
3;912;61
3;402;187
3;404;388
3;917;29
3;922;207
3;413;189
3;925;201
3;416;488
3;938;371
3;429;67
3;951;497
3;953;433
3;958;310
3;967;337
3;972;184
3;468;18
3;470;119
3;474;213
3;990;169
3;481;459
3;483;270
3;997;100
3;492;487
3;506;278
3;507;239
3;509;354
4;513;336
4;514;366
4;3;220
4;516;291
4;515;125
4;2;409
4;519;497
4;521;232
4;11;194
4;12;309
4;523;411
4;524;371
4;528;430
4;18;60
4;531;262
4;532;79
4;20;237
4;534;489
4;530;224
4;24;166
4;27;241
4;540;359
4;29;117
4;542;435
4;544;445
4;545;370
4;547;300
4;548;319
4;36;404
4;40;430
4;553;286
4;552;48
4;43;248
4;559;99
4;48;286
4;562;217
4;51;242
4;564;103
4;563;117
4;417;2
4;568;145
4;576;28
4;579;287
4;68;268
4;69;440
4;582;472
4;71;372
4;72;64
4;581;83
4;70;443
4;78;103
4;595;426
4;86;108
4;87;161
4;606;85
4;94;49
4;608;99
4;610;400
4;612;138
4;101;161
4;102;379
4;104;185
4;617;321
4;620;402
4;622;172
4;623;88
4;625;439
4;118;371
4;120;186
4;634;420
4;122;432
4;124;71
4;125;280
4;127;337
4;130;442
4;642;310
4;644;371
4;133;365
4;134;383
4;138;103
4;653;107
4;143;360
4;655;140
4;149;305
4;662;422
4;152;184
4;153;17
4;666;232
4;155;42
4;156;485
4;669;424
4;667;371
4;154;432
4;160;303
4;161;17
4;162;86
4;675;459
4;164;141
4;671;106
4;679;148
4;168;391
4;171;399
4;172;268
4;684;207
4;686;216
4;687;461
4;688;377
4;181;102
4;183;204
4;185;463
4;699;111
4;187;476
4;189;404
4;190;176
4;703;458
4;705;125
4;706;323
4;194;87
4;195;47
4;196;368
4;199;463
4;200;205
4;201;180
4;714;259
4;719;339
4;723;487
4;725;217
4;214;325
4;215;409
4;213;44
4;217;58
4;730;116
4;729;315
4;732;169
4;734;96
4;735;350
4;225;392
4;226;252
4;740;462
4;229;348
4;742;249
4;231;492
4;230;275
4;232;162
4;237;93
4;750;211
4;749;475
4;754;185
4;242;428
4;756;443
4;246;223
4;249;474
4;250;50
4;255;71
4;257;490
4;259;4
4;775;124
4;270;134
4;272;345
4;665;70
4;787;117
4;788;458
4;789;26
4;278;261
4;282;165
4;796;396
4;286;134
4;288;71
4;801;75
4;290;204
4;291;236
4;806;194
4;809;4
4;810;102
4;298;468
4;813;105
4;304;65
4;305;234
4;817;372
4;820;281
4;822;202
4;312;187
4;826;331
4;317;323
4;831;458
4;319;396
4;835;498
4;325;429
4;327;33
4;841;14
4;331;414
4;847;394
4;335;109
4;851;33
4;340;463
4;341;292
4;853;286
4;345;326
4;859;60
4;860;136
4;863;221
4;864;424
4;353;472
4;354;267
4;357;63
4;872;393
4;360;496
4;874;367
4;877;352
4;366;177
4;879;89
4;878;270
4;370;44
4;371;261
4;372;311
4;882;307
4;884;462
4;378;53
4;891;53
4;892;403
4;381;337
4;893;126
4;385;387
4;387;194
4;901;95
4;389;429
4;396;435
4;910;109
4;911;255
4;401;240
4;403;172
4;404;287
4;405;256
4;918;67
4;406;138
4;917;473
4;919;216
4;408;312
4;922;328
4;412;339
4;925;103
4;414;164
4;924;433
4;929;211
4;418;269
4;931;266
4;932;418
4;421;477
4;422;442
4;934;220
4;424;265
4;936;347
4;419;312
4;427;483
4;943;73
4;434;181
4;435;302
4;947;304
4;951;323
4;953;203
4;441;500
4;958;417
4;959;334
4;446;265
4;449;195
4;963;88
4;452;141
4;453;58
4;966;101
4;967;421
4;456;218
4;970;388
4;459;83
4;972;82
4;461;276
4;975;234
4;463;260
4;465;200
4;979;209
4;468;61
4;982;10
4;472;95
4;990;121
4;479;365
4;993;132
4;483;211
4;489;383
4;915;272
4;498;62
4;500;255
4;502;315
4;504;179
4;505;38
4;507;251
4;508;52
4;509;146
5;1;258
5;4;405
5;518;311
5;8;202
5;521;360
5;524;186
5;525;353
5;526;286
5;15;252
5;528;62
5;530;92
5;20;56
5;536;371
5;538;74
5;28;498
5;33;438
5;35;342
5;549;44
5;39;333
5;553;47
5;554;489
5;42;6
5;557;130
5;51;9
5;55;319
5;56;69
5;57;117
5;58;91
5;571;314
5;572;60
5;61;340
5;62;137
5;574;295
5;577;332
5;66;252
5;579;220
5;65;419
5;68;191
5;585;109
5;74;378
5;586;217
5;76;184
5;79;431
5;592;437
5;593;229
5;82;275
5;597;473
5;598;430
5;603;232
5;92;473
5;93;492
5;606;35
5;95;213
5;611;35
5;100;317
5;612;131
5;615;267
5;616;247
5;107;298
5;108;152
5;624;478
5;113;478
5;114;113
5;627;151
5;628;103
5;115;313
5;118;293
5;631;347
5;630;358
5;121;420
5;122;6
5;123;410
5;124;170
5;638;494
5;128;402
5;129;497
5;130;105
5;645;50
5;646;70
5;135;391
5;652;365
5;141;462
5;655;443
5;657;431
5;146;56
5;659;66
5;660;163
5;149;438
5;658;22
5;664;349
5;153;283
5;155;280
5;669;364
5;670;174
5;159;198
5;160;132
5;162;469
5;163;247
5;164;35
5;166;121
5;679;273
5;680;253
5;169;385
5;170;305
5;682;110
5;172;479
5;171;25
5;174;83
5;175;59
5;685;88
5;179;305
5;694;104
5;695;136
5;696;271
5;698;148
5;186;295
5;188;210
5;700;360
5;701;33
5;712;113
5;204;327
5;721;13
5;211;62
5;212;235
5;723;36
5;214;115
5;213;287
5;227;451
5;740;173
5;230;297
5;743;390
5;236;24
5;237;233
5;243;40
5;758;93
5;251;364
5;764;453
5;253;395
5;254;380
5;256;56
5;258;407
5;260;75
5;778;205
5;267;152
5;269;476
5;781;330
5;271;380
5;272;433
5;787;408
5;277;59
5;790;374
5;281;418
5;285;69
5;801;163
5;292;84
5;295;374
5;296;239
5;298;480
5;299;288
5;301;89
5;308;218
5;310;142
5;311;118
5;314;336
5;318;304
5;321;41
5;322;425
5;323;162
5;833;320
5;326;372
5;330;51
5;332;64
5;333;158
5;334;314
5;848;47
5;849;398
5;338;17
5;339;95
5;852;155
5;851;220
5;855;311
5;346;481
5;347;67
5;862;268
5;864;393
5;355;128
5;356;110
5;870;155
5;876;344
5;882;54
5;373;421
5;374;462
5;375;107
5;889;449
5;379;38
5;382;265
5;895;351
5;894;150
5;386;485
5;387;466
5;388;240
5;900;425
5;390;434
5;393;200
5;910;155
5;398;113
5;401;14
5;402;57
5;913;55
5;919;437
5;921;198
5;923;76
5;413;99
5;928;95
5;420;140
5;429;314
5;943;303
5;433;272
5;952;126
5;442;392
5;443;109
5;444;411
5;445;467
5;448;112
5;450;74
5;454;259
5;966;292
5;457;326
5;460;318
5;976;300
5;977;272
5;982;395
5;470;490
5;472;163
5;474;310
5;998;469
5;1000;171
5;490;364
5;492;294
5;494;15
5;497;54
5;503;132
5;506;27
5;507;136
6;5;194
6;520;365
6;524;464
6;525;8
6;530;47
6;539;213
6;548;381
6;550;119
6;555;208
6;556;390
6;46;166
6;47;271
6;561;124
6;50;132
6;565;105
6;571;106
6;67;305
6;83;499
6;598;154
6;602;397
6;603;115
6;604;260
6;614;243
6;108;363
6;116;292
6;119;359
6;120;240
6;632;199
6;133;204
6;140;146
6;653;336
6;656;163
6;144;338
6;145;356
6;148;441
6;150;14
6;151;161
6;165;122
6;678;300
6;677;54
6;166;233
6;682;406
6;683;211
6;684;473
6;685;306
6;177;293
6;186;487
6;701;208
6;197;137
6;710;190
6;719;319
6;733;429
6;221;421
6;224;149
6;228;295
6;233;413
6;235;241
6;236;104
6;241;131
6;247;289
6;759;311
6;249;498
6;762;283
6;251;69
6;767;90
6;261;400
6;264;133
6;777;336
6;265;468
6;782;142
6;783;50
6;272;119
6;274;253
6;789;468
6;790;9
6;794;241
6;287;284
6;805;369
6;298;318
6;301;64
6;303;100
6;823;43
6;314;483
6;827;218
6;826;159
6;324;193
6;325;193
6;842;200
6;843;3
6;335;245
6;336;183
6;849;139
6;337;225
6;851;38
6;340;472
6;853;32
6;342;80
6;855;72
6;869;190
6;870;495
6;359;278
6;364;282
6;876;362
6;878;80
6;369;170
6;890;393
6;895;393
6;898;71
6;906;438
6;912;406
6;914;127
6;915;126
6;932;474
6;938;131
6;428;440
6;441;106
6;450;277
6;971;22
6;973;43
6;464;357
6;987;458
6;990;86
6;993;428
6;484;126
6;485;396
6;486;209
6;492;182
6;507;233
6;509;364
7;513;276
7;2;425
7;515;255
7;514;419
7;517;118
7;5;56
7;7;199
7;8;386
7;6;153
7;10;498
7;523;226
7;525;232
7;14;180
7;533;395
7;21;131
7;23;361
7;537;162
7;26;441
7;538;175
7;540;379
7;28;388
7;539;259
7;543;138
7;32;378
7;545;229
7;549;476
7;38;338
7;554;203
7;42;373
7;45;492
7;557;199
7;558;337
7;559;284
7;49;341
7;55;232
7;569;192
7;60;273
7;572;24
7;578;237
7;68;42
7;581;13
7;583;27
7;584;134
7;74;221
7;75;202
7;588;497
7;77;24
7;587;289
7;592;484
7;593;90
7;85;487
7;86;209
7;600;294
7;89;355
7;601;425
7;605;29
7;607;145
7;608;368
7;98;495
7;103;304
7;105;43
7;619;131
7;621;97
7;111;402
7;113;224
7;115;66
7;633;10
7;122;136
7;635;241
7;123;170
7;124;401
7;126;377
7;127;119
7;640;122
7;644;283
7;645;117
7;647;451
7;139;107
7;141;448
7;143;314
7;147;219
7;148;229
7;662;66
7;663;2
7;150;65
7;153;282
7;666;167
7;667;344
7;162;338
7;674;413
7;163;253
7;681;107
7;169;263
7;684;241
7;685;189
7;688;215
7;690;240
7;691;9
7;182;444
7;695;430
7;697;338
7;186;368
7;698;197
7;699;486
7;701;207
7;191;275
7;703;340
7;195;125
7;708;404
7;198;388
7;199;17
7;712;320
7;202;123
7;203;53
7;205;143
7;719;75
7;208;242
7;724;322
7;726;184
7;216;226
7;218;206
7;731;123
7;220;409
7;730;444
7;732;222
7;735;472
7;734;123
7;733;355
7;739;323
7;741;23
7;229;39
7;744;330
7;232;445
7;747;20
7;748;79
7;749;313
7;239;319
7;755;468
7;244;110
7;757;475
7;249;82
7;766;209
7;769;1
7;771;29
7;264;348
7;784;301
7;273;109
7;788;171
7;279;344
7;285;107
7;798;220
7;286;112
7;287;192
7;293;369
7;806;281
7;296;139
7;810;479
7;811;250
7;300;86
7;814;431
7;303;475
7;816;99
7;304;36
7;817;474
7;819;359
7;307;276
7;309;148
7;821;83
7;311;145
7;825;408
7;827;81
7;316;234
7;830;309
7;320;152
7;326;425
7;843;113
7;844;309
7;848;214
7;850;482
7;339;179
7;853;214
7;854;342
7;342;141
7;856;114
7;857;452
7;344;290
7;859;409
7;349;42
7;350;180
7;351;322
7;866;183
7;355;31
7;361;266
7;874;68
7;362;380
7;875;429
7;365;167
7;363;47
7;884;106
7;375;428
7;888;371
7;896;65
7;897;29
7;386;236
7;899;489
7;900;465
7;387;432
7;902;330
7;390;251
7;904;492
7;393;119
7;906;360
7;907;77
7;398;201
7;408;308
7;922;71
7;410;216
7;926;484
7;417;24
7;934;64
7;428;14
7;943;154
7;432;359
7;433;255
7;434;286
7;947;435
7;948;100
7;949;482
7;950;200
7;437;484
7;952;190
7;954;109
7;443;72
7;955;204
7;447;397
7;960;426
7;962;8
7;964;246
7;457;400
7;468;57
7;981;101
7;980;240
7;471;177
7;473;464
7;987;392
7;476;7
7;989;340
7;991;342
7;480;210
7;994;109
7;995;154
7;996;109
7;483;328
7;999;233
7;493;459
7;501;30
7;505;344
7;510;264
8;2;250
8;4;164
8;5;63
8;6;160
8;520;372
8;524;27
8;531;386
8;23;463
8;25;269
8;26;220
8;539;292
8;542;263
8;33;483
8;546;320
8;550;475
8;41;315
8;554;382
8;555;392
8;558;370
8;562;428
8;51;244
8;53;243
8;566;32
8;567;75
8;570;364
8;575;35
8;67;417
8;583;243
8;585;440
8;595;109
8;599;136
8;602;445
8;604;92
8;609;424
8;610;33
8;97;222
8;99;78
8;614;94
8;105;328
8;109;41
8;110;195
8;112;378
8;116;315
8;630;49
8;119;319
8;632;325
8;633;471
8;641;451
8;648;468
8;649;274
8;140;497
8;141;19
8;144;70
8;656;14
8;148;398
8;662;434
8;151;487
8;665;294
8;668;259
8;157;133
8;671;134
8;673;452
8;677;366
8;678;404
8;165;361
8;683;59
8;684;67
8;174;263
8;176;291
8;689;430
8;177;419
8;179;249
8;180;299
8;692;378
8;184;379
8;697;74
8;192;380
8;710;40
8;711;386
8;713;259
8;202;183
8;201;383
8;207;316
8;720;332
8;721;243
8;722;283
8;732;289
8;733;76
8;224;69
8;736;113
8;228;308
8;231;423
8;232;21
8;233;310
8;235;178
8;751;174
8;753;62
8;242;337
8;759;323
8;248;457
8;249;41
8;761;463
8;760;404
8;255;249
8;768;81
8;258;339
8;777;1
8;778;76
8;265;108
8;266;345
8;782;354
8;271;438
8;275;180
8;276;107
8;790;29
8;792;364
8;280;324
8;794;52
8;283;343
8;284;38
8;795;391
8;287;286
8;802;274
8;803;18
8;804;196
8;805;35
8;807;274
8;297;367
8;302;416
8;303;110
8;818;3
8;823;7
8;824;10
8;827;214
8;832;27
8;324;24
8;329;39
8;842;79
8;332;233
8;334;150
8;335;255
8;848;116
8;337;134
8;849;444
8;851;415
8;340;271
8;341;483
8;342;357
8;343;172
8;344;450
8;854;189
8;348;167
8;862;318
8;358;22
8;359;25
8;870;145
8;878;210
8;879;140
8;368;26
8;369;205
8;371;352
8;886;395
8;379;305
8;384;233
8;385;418
8;391;123
8;905;286
8;906;481
8;908;297
8;401;133
8;914;240
8;404;78
8;408;233
8;922;441
8;926;33
8;927;72
8;416;375
8;932;283
8;933;225
8;934;188
8;938;445
8;939;334
8;430;101
8;432;182
8;433;227
8;436;201
8;957;484
8;447;337
8;450;119
8;454;324
8;967;153
8;458;291
8;971;54
8;460;428
8;462;12
8;469;269
8;983;421
8;474;471
8;991;141
8;993;456
8;482;370
8;484;178
8;997;59
8;998;145
8;485;388
8;488;200
8;496;271
8;499;209
9;512;315
9;1;190
9;518;172
9;8;200
9;15;293
9;528;190
9;527;291
9;536;274
9;28;232
9;31;206
9;35;207
9;549;78
9;554;168
9;42;151
9;48;312
9;51;365
9;55;475
9;56;113
9;58;399
9;571;366
9;61;460
9;62;413
9;577;446
9;65;178
9;66;100
9;74;162
9;586;77
9;79;242
9;592;400
9;596;100
9;597;276
9;598;176
9;603;424
9;93;477
9;95;365
9;611;117
9;100;120
9;612;449
9;615;107
9;616;186
9;107;334
9;108;297
9;110;387
9;625;185
9;627;201
9;115;194
9;118;56
9;631;310
9;121;479
9;124;287
9;638;55
9;128;282
9;129;150
9;645;113
9;646;328
9;133;265
9;652;142
9;657;95
9;659;255
9;149;467
9;664;207
9;668;83
9;670;91
9;159;217
9;680;325
9;171;417
9;172;208
9;175;6
9;179;497
9;698;114
9;702;465
9;703;297
9;198;115
9;206;488
9;211;192
9;212;351
9;727;115
9;227;471
9;230;358
9;235;317
9;759;361
9;248;259
9;253;84
9;254;300
9;256;174
9;260;421
9;267;240
9;268;204
9;269;383
9;272;216
9;281;141
9;796;449
9;285;52
9;295;414
9;296;305
9;299;291
9;308;1
9;820;210
9;318;417
9;321;169
9;835;293
9;330;96
9;332;363
9;338;115
9;339;251
9;344;75
9;346;463
9;347;50
9;355;61
9;876;318
9;366;326
9;882;415
9;883;68
9;374;156
9;375;140
9;382;54
9;383;358
9;388;96
9;390;382
9;393;431
9;396;1
9;401;196
9;402;435
9;403;140
9;913;4
9;413;11
9;927;132
9;929;207
9;932;208
9;944;46
9;433;132
9;439;452
9;954;336
9;444;33
9;445;409
9;959;189
9;448;40
9;454;44
9;460;475
9;468;239
9;474;292
9;483;127
9;492;40
10;1;377
10;518;428
10;8;436
10;521;316
10;15;44
10;528;47
10;530;306
10;536;347
10;28;269
10;540;174
10;545;378
10;34;175
10;35;368
10;549;26
10;39;113
10;554;426
10;42;342
10;555;435
10;53;87
10;55;130
10;57;87
10;58;490
10;62;470
10;64;340
10;65;495
10;66;89
10;579;293
10;67;317
10;71;392
10;584;270
10;74;301
10;586;400
10;76;359
10;79;453
10;592;164
10;82;301
10;597;372
10;598;490
10;603;187
10;92;327
10;93;340
10;95;43
10;611;183
10;100;388
10;612;336
10;616;460
10;107;168
10;108;384
10;109;320
10;624;176
10;628;204
10;118;27
10;631;141
10;121;85
10;124;136
10;638;318
10;128;381
10;129;122
10;131;472
10;645;270
10;646;6
10;133;183
10;135;173
10;139;17
10;652;131
10;141;279
10;655;235
10;657;339
10;146;231
10;659;292
10;660;435
10;149;223
10;664;10
10;670;69
10;159;428
10;671;418
10;680;332
10;169;70
10;171;385
10;172;58
10;175;207
10;179;140
10;180;315
10;694;446
10;696;146
10;698;286
10;706;4
10;711;375
10;204;16
10;205;479
10;206;439
10;212;340
10;726;329
10;227;488
10;230;428
10;243;144
10;251;194
10;253;46
10;257;280
10;258;32
10;260;159
10;267;462
10;780;169
10;787;60
10;277;396
10;279;496
10;796;324
10;285;333
10;803;355
10;295;7
10;809;417
10;299;273
10;301;494
10;813;483
10;308;154
10;310;28
10;823;233
10;318;367
10;830;183
10;321;437
10;322;230
10;323;420
10;326;346
10;839;314
10;330;195
10;842;9
10;332;468
10;333;20
10;334;202
10;849;156
10;338;314
10;339;86
10;851;143
10;340;156
10;346;403
10;347;5
10;355;471
10;356;21
10;373;305
10;374;349
10;375;277
10;377;115
10;890;240
10;386;325
10;388;418
10;390;133
10;393;449
10;399;370
10;912;356
10;401;384
10;402;332
10;413;493
10;928;448
10;420;274
10;934;318
10;429;138
10;433;111
10;945;498
10;444;321
10;445;40
10;959;30
10;448;115
10;454;489
10;967;379
10;971;113
10;460;289
10;474;115
10;1000;218
10;492;161
10;494;395
10;506;123
11;7;236
11;522;86
11;21;487
11;537;328
11;545;55
11;36;354
11;51;326
11;563;443
11;573;200
11;63;80
11;579;294
11;591;408
11;95;88
11;98;367
11;99;154
11;612;295
11;103;28
11;118;415
11;120;229
11;125;203
11;639;488
11;642;262
11;644;292
11;136;485
11;660;171
11;665;143
11;155;369
11;668;191
11;669;195
11;168;381
11;172;475
11;686;353
11;690;303
11;691;221
11;695;341
11;699;55
11;702;66
11;706;475
11;197;235
11;714;20
11;202;276
11;213;419
11;734;67
11;738;186
11;228;453
11;741;40
11;754;78
11;756;282
11;252;348
11;769;499
11;259;361
11;783;355
11;271;159
11;788;407
11;789;263
11;800;378
11;289;307
11;810;119
11;304;374
11;823;392
11;831;350
11;833;6
11;834;492
11;329;101
11;844;75
11;850;419
11;853;155
11;860;433
11;348;142
11;862;359
11;866;152
11;358;338
11;360;116
11;879;347
11;882;493
11;380;315
11;902;403
11;903;80
11;904;228
11;394;329
11;395;82
11;908;405
11;398;230
11;406;402
11;919;6
11;407;93
11;414;322
11;931;189
11;420;97
11;422;286
11;423;282
11;935;212
11;942;39
11;435;407
11;951;274
11;972;256
11;462;492
11;991;469
11;997;396
11;496;220
11;504;301
12;2;269
12;5;32
12;6;96
12;519;158
12;520;37
12;522;470
12;523;187
12;524;453
12;16;331
12;20;269
12;533;261
12;532;125
12;23;176
12;25;100
12;539;77
12;541;7
12;542;122
12;544;43
12;33;336
12;546;481
12;550;221
12;555;63
12;556;300
12;43;448
12;558;491
12;47;175
12;559;188
12;561;252
12;562;79
12;50;71
12;53;218
12;566;293
12;567;259
12;57;75
12;570;271
12;59;63
12;61;237
12;574;318
12;575;332
12;64;37
12;62;146
12;578;318
12;67;378
12;579;14
12;576;419
12;585;385
12;589;425
12;591;298
12;80;89
12;82;333
12;84;170
12;86;313
12;87;364
12;602;64
12;604;228
12;609;31
12;97;426
12;610;337
12;613;225
12;614;110
12;616;141
12;109;479
12;110;184
12;111;338
12;112;73
12;623;115
12;116;191
12;630;183
12;119;306
12;632;217
12;120;315
